,Time,User,Tweet
126,2023-01-18 03:12:26+00:00,TREASURENATION_,"RT @TREASURENATION_: [News] Live Nation Philippines, the organizer for PHILIPPINE leg of TREASURE's upcoming ASIA TOUR, changed their ticke…"
127,2023-01-18 03:12:11+00:00,TREASURENATION_,"[News] Live Nation Philippines, the organizer for PHILIPPINE leg of TREASURE's upcoming ASIA TOUR, changed their ticket pricing and added benefit details for their VIP PACKAGE

#TREASURE #트레저 #TOUR #HELLO #PHILIPPINES @treasuremembers https://t.co/zT8atlaRBY"
128,2023-01-18 03:12:06+00:00,RayneTREASURE12,RT @livenationph: #TREASURE #트레저 #TOUR #HELLO #PHILIPPINES #20230413 #LiveNationPH #YG
129,2023-01-18 03:11:37+00:00,TakainoueF,"RT @takainoue2000: 🇵🇭🌴✨

📸@takamama.movies 

#TAKAPROグッズ 販売中👇
https://t.co/u3yYX2E75I

#philippines #surfing #waterman #skylovers #オリジナルステッ…"
130,2023-01-18 03:11:32+00:00,DCB_Singapore,"Receptionist vacancy is open in Philippines. Apply now!
https://t.co/wZmFxEJPxg
#Philippines #jobs #recruitment"
131,2023-01-18 03:10:37+00:00,titrespresse,"(BFM TV): #Philippines: #Maria Ressa, co-lauréate du Nobel de la paix en 2021, acquittée d'évasion fiscale : Cette journaliste chevronnée de 59 ans, qui possède également la nationalité américaine, a été l'une des plus virulentes.. https://t.co/FtBkl1ZQXF https://t.co/ZvQoxkCMLI"
132,2023-01-18 03:10:12+00:00,nishirikx,"hello open for ticket assistance for treasure concert! dm for details!

#TREASURE #트레저 #TOUR #HELLO #PHILIPPINES #20230413 #LiveNationPH #YG https://t.co/tbypTNnJ75"
133,2023-01-18 03:09:39+00:00,youn40249746,RT @livenationph: #TREASURE #트레저 #TOUR #HELLO #PHILIPPINES #20230413 #LiveNationPH #YG
134,2023-01-18 03:09:34+00:00,DevRatna17,Good Morning Friends #AR15 #INDvsNZ #JaiGanesh #Pakistan #ManOfMassesNTR #OP_Hudla_शिक्षाविरोधी #JusticeStillAwaited #BogusCase #TipsForCovid #GodMorningWednesday #श्रीगणेश #SushantBondWidFudge #Microsoft #NationalPresident #SaintGurmeetRamRahimji #श्रीराम #Philippines #Kashmir https://t.co/2XTfLj5nI9
135,2023-01-18 03:09:18+00:00,budolcarts,"#VVPABILI #VVSECURED wts lfb ph 

I am offering Ticket Purchase Assistance for 2023 TREASURE TOUR [HELLO] IN MANILA !!! 

* LOW QN TO NO QN 🤞🏻
* prio more tickets per person

#TREASURE #트레저 #TOUR #HELLO #PHILIPPINES #20230413 #LiveNationPH #YG #TEUME https://t.co/glEEsyu9A5"
136,2023-01-18 03:09:08+00:00,DextLow,"RT @EricWishart: “Today, facts win, truth wins, justice wins” - @mariaressa said after the court hearing.
#Philippines #PressFreedom 
https…"
137,2023-01-18 03:08:59+00:00,ddududdududu07,RT @livenationph: #TREASURE #트레저 #TOUR #HELLO #PHILIPPINES #20230413 #LiveNationPH #YG
138,2023-01-18 03:08:07+00:00,4bbykyu,RT @livenationph: #TREASURE #트레저 #TOUR #HELLO #PHILIPPINES #20230413 #LiveNationPH #YG
139,2023-01-18 03:07:47+00:00,tix_cutie,"Hey there! We offer ticket purchasing assistance for Treasure in Manila! Visit our profile to check our terms and conditions, proofs, and feedbacks. 

Slide into our dms if interested with our service!

#TREASURE #트레저 #TOUR #HELLO #YG #PHILIPPINES #TREASURE_HELLO_IN_MANILA https://t.co/jOKHn01Fs3"
140,2023-01-18 03:06:41+00:00,svtn_yjh1004,RT @livenationph: #TREASURE #트레저 #TOUR #HELLO #PHILIPPINES #20230413 #LiveNationPH #YG
141,2023-01-18 03:05:49+00:00,5sl2QyXQYmJV66o,"RT @yashima_N: 素敵なフィリピン✈からのファミリー🏠
Family from #Philippines to #kyoto 💕
📸👉https://t.co/kUOejNwiOZ
HP➡https://t.co/U2rWwkE4RY
#八島丹山 
#舞鶴焼肉
#ホ…"
142,2023-01-18 03:05:12+00:00,Y_niyama,"RT @yashima_N: 素敵なフィリピン✈からのファミリー🏠
Family from #Philippines to #kyoto 💕
📸👉https://t.co/kUOejNwiOZ
HP➡https://t.co/U2rWwkE4RY
#八島丹山 
#舞鶴焼肉
#ホ…"
143,2023-01-18 03:03:57+00:00,livenationph,#TREASURE #트레저 #TOUR #HELLO #PHILIPPINES #20230413 #LiveNationPH #YG
144,2023-01-18 03:03:43+00:00,yashima_N,"RT @Y_niyama: 素敵なフィリピン✈からのファミリー🏠
Family from #Philippines to #kyoto 💕
📸👉https://t.co/Gh7CgwKnq1
HP➡https://t.co/YtlDPThbNS
#八島丹山 
#舞鶴焼肉
#ホル…"
145,2023-01-18 03:03:06+00:00,yashima_N,"素敵なフィリピン✈からのファミリー🏠
Family from #Philippines to #kyoto 💕
📸👉https://t.co/kUOejNwiOZ
HP➡https://t.co/U2rWwkE4RY
#八島丹山 
#舞鶴焼肉
#ホルモンうどん
#バイク好きと繋がりたい 
#鉄板焼肉にやま
#神戸牛丹山
#niyama #Kobebeef https://t.co/jiFWKBNc3s"
146,2023-01-18 03:00:41+00:00,ryutaro199,"RT @Y_niyama: 素敵なフィリピン✈からのファミリー🏠
Family from #Philippines to #kyoto 💕
📸👉https://t.co/Gh7CgwKnq1
HP➡https://t.co/YtlDPThbNS
#八島丹山 
#舞鶴焼肉
#ホル…"
147,2023-01-18 03:00:02+00:00,CurtisSChin,"The #Philippines’ 🇵🇭 Court of Tax Appeals (CTA) on Wednesday, January 18, acquitted #NobelLaureate Maria Ressa @mariaressa &amp; Rappler Holdings Corporation (RHC) of four charges of tax evasion that were filed in 2018 by the previous Duterte government.

https://t.co/U5tAoi0TRn https://t.co/hmDmoButSt"
148,2023-01-18 03:00:00+00:00,WorshipG_7,"Save more by buying big!

Get 30% OFF for a minimum spend of PHP2,195 in our Zalora shop ONLY from January 16 to 20, 2023!

🛒 Zalora: https://t.co/7r5GlTFNGb

#ChristianShirts #ChristianMerchandise #Sale #Discount #Vouchers #Philippines #FYP #trending #shop #budolfinds https://t.co/NSZ4GGfMqM"
149,2023-01-18 02:59:56+00:00,45norio,"RT @Y_niyama: 素敵なフィリピン✈からのファミリー🏠
Family from #Philippines to #kyoto 💕
📸👉https://t.co/Gh7CgwKnq1
HP➡https://t.co/YtlDPThbNS
#八島丹山 
#舞鶴焼肉
#ホル…"
150,2023-01-18 02:59:15+00:00,niyama69739919,"RT @Y_niyama: 素敵なフィリピン✈からのファミリー🏠
Family from #Philippines to #kyoto 💕
📸👉https://t.co/Gh7CgwKnq1
HP➡https://t.co/YtlDPThbNS
#八島丹山 
#舞鶴焼肉
#ホル…"
151,2023-01-18 02:57:25+00:00,colet_sandoval,"RT @Lapillus_love_: 🌟💛
#Lapillus #LAPILLUS #lapillus #Philippines #Shana https://t.co/TPIKTzJbV5"
152,2023-01-18 02:55:11+00:00,SMadushnaka,RT @Jherome012201: Finally it's done. Planting of rice in our field is finished and I'm really hoping that there will be no problem later o…
153,2023-01-18 02:55:02+00:00,Mojarromero,"Entre los años 1926 y 1929, el intelectual lipeño Teodoro M. Kalaw (1884-1940) publicó en el periódico La Vanaguardia unas exquisitas columnas de opinión que, a instancias de su esposa, recopiló en este Dietario Espiritual (#Manila, 1930) #Philippines #Filipinas https://t.co/JWW9OUrJLA"
154,2023-01-18 02:54:13+00:00,Y_niyama,"RT @Y_niyama: 素敵なフィリピン✈からのファミリー🏠
Family from #Philippines to #kyoto 💕
📸👉https://t.co/Gh7CgwKnq1
HP➡https://t.co/YtlDPThbNS
#八島丹山 
#舞鶴焼肉
#ホル…"
155,2023-01-18 02:53:21+00:00,thomascarle,1021 Thomas Carle - https://t.co/vNzKwFIEmu - Philippines Memories - Singapur at night impressions. One Farrer Singapur. #Philippines #Travel https://t.co/xOxbsgX5Nz
156,2023-01-18 02:53:19+00:00,5sl2QyXQYmJV66o,"RT @Y_niyama: 素敵なフィリピン✈からのファミリー🏠
Family from #Philippines to #kyoto 💕
📸👉https://t.co/Gh7CgwKnq1
HP➡https://t.co/YtlDPThbNS
#八島丹山 
#舞鶴焼肉
#ホル…"
157,2023-01-18 02:52:26+00:00,EricWishart,"“Today, facts win, truth wins, justice wins” - @mariaressa said after the court hearing.
#Philippines #PressFreedom 
https://t.co/tDZYNqMWyN"
158,2023-01-18 02:51:49+00:00,Man3Investment,RT @ascent_gp: The @ascent_gp Philippines staff enjoying the sun in Palawan on a company reward trip. They've done such an incredible job t…
159,2023-01-18 02:46:23+00:00,CarlUi6,RT @HappyJustyn: Trust imong kasing2 and stick to your values - your time shall come #justynabacajan #Cebu #cebucity #cebuana #morena #more…
160,2023-01-18 02:45:57+00:00,uniindianews,Death toll from floods in #Philippines rises to 30
161,2023-01-18 02:45:04+00:00,Y_niyama,"素敵なフィリピン✈からのファミリー🏠
Family from #Philippines to #kyoto 💕
📸👉https://t.co/Gh7CgwKnq1
HP➡https://t.co/YtlDPThbNS
#八島丹山 
#舞鶴焼肉
#ホルモンうどん
#バイク好きと繋がりたい 
#鉄板焼肉にやま
#神戸牛丹山
#niyama #Kobebeef https://t.co/fs4IY0vq0o"
162,2023-01-18 02:44:22+00:00,Richard69168662,RT @ascent_gp: The @ascent_gp Philippines staff enjoying the sun in Palawan on a company reward trip. They've done such an incredible job t…
163,2023-01-18 02:43:13+00:00,AsianWeather,RT @bottcherscience: #Heavy rain expected near #PuertoPrincesa (#Philippines). #Critical rainfall expected by #ICON #weather model: 158mm w…
164,2023-01-18 02:41:34+00:00,Kamra68506944,"RT @TheScubaNews: ""Mimic Octopus Impersonates a Flounder""

📸 @JettBritnell
📍 Anilao, Philippines 
👉 Submitted to @TheScubaNewsAS 

Excellen…"
165,2023-01-18 02:41:29+00:00,sectest9,RT @apnic: The workshop program is now finalized for #APRICOT2023! Learn from industry leaders and experts at #AsiaPacific's largest intern…
166,2023-01-18 02:41:07+00:00,laviezine,"Top 5 Must See Best Places to #Travel in Southeast Asia | ...
 
#Bali #Philippines #SoutheastAsia #SoutheastAsiaDestinations #SoutheastAsiaTour #SoutheastAsiaTravel #SoutheastAsiaTrip #SoutheastAsiaVacation #Top10bestplaces #Travelideas #YouTube
 
https://t.co/eNCNxr9nGJ https://t.co/TzvfvLwqVx"
167,2023-01-18 02:40:44+00:00,AsiaNews_FR,"#Philippines 🇵🇭 La lauréate philippine du prix Nobel Maria Ressa et son service d'information en ligne Rappler ont été acquittés mercredi des quatre accusations d'évasion fiscale portées contre elle, a déclaré une cour d'appel des impôts. 📝 @AFP https://t.co/wJzAp5fCOq"
168,2023-01-18 02:40:21+00:00,StrawbrryVanity,"RT @adriane_tobias: Check out the smallest species of 𝘙𝘢𝘧𝘧𝘭𝘦𝘴𝘪𝘢 - 𝘙. 𝘤𝘰𝘯𝘴𝘶𝘦𝘭𝘰𝘢𝘦, found only in the #Philippines. Measuring around 10 cm, it…"
169,2023-01-18 02:39:13+00:00,CyberSecurityN8,RT @apnic: The workshop program is now finalized for #APRICOT2023! Learn from industry leaders and experts at #AsiaPacific's largest intern…
170,2023-01-18 02:38:18+00:00,thomascarle,1343 Thomas Carle - https://t.co/vNzKwFIEmu - Philippines Memories - Boracay - Sundown beach impressions. #Philippines #ThomasCarle https://t.co/dpzUg2G8zj
171,2023-01-18 02:37:19+00:00,4H3deStuOpZmpTe,"RT @Lena21028682: セブからボホールへ日帰りした時の海🌊

そんな広くないフェリーで行くんだけど、船旅ってワクワク度高い😊🎵

酔いやすい体質から一応 酔い止め薬飲んどいた💊

#Bohol #Philippines #Cebu https://t.co/Uc2…"
172,2023-01-18 02:37:17+00:00,IdeallyaNews,"Maria Ressa, Nobel Peace Prize winner, acquitted of tax evasion in the Philippines - #the_philippines #asia_pacific #metro_manila #maria_ressa #philippines #quezon_city #manila #peace #tax https://t.co/s8DTV26XyI"
173,2023-01-18 02:36:44+00:00,MNLCheapFly,"✈️ Manila (MNL) to Brisbane (BNE) for only ₱26,864 (PHP) roundtrip 💸
358 live dates on Adventure Machine. - get the app on iOS or Android #manilla  #philippines  #Philippines https://t.co/n6MyhkuSqG"
174,2023-01-18 02:36:14+00:00,Jeof76647711,"And the studies of human greed, ""the Arts of LandGrabbing"" by #DAR #AgrarianReform #BBM #Philippines #Bisaya #Ilocano #Filipino. https://t.co/HY7CXplP87"
175,2023-01-18 02:35:11+00:00,PremoPropertyPH,"Ever thought about relocating to the Philippines to live? We have all the essentials covered in the article below.

#expatsph #philippinesproperty #Philippines #expatlife

👉 https://t.co/iyip4vg2eH https://t.co/xyWRyCrSeh"
176,2023-01-18 02:33:21+00:00,Phio122021,RT @apnic: The workshop program is now finalized for #APRICOT2023! Learn from industry leaders and experts at #AsiaPacific's largest intern…
177,2023-01-18 02:30:20+00:00,DCB_Singapore,"Market Research Assistant vacancy is open in Philippines. Apply now!
https://t.co/0HNaNHQQOi
#Philippines #jobs #recruitment"
178,2023-01-18 02:29:20+00:00,thomascarle,1042 Thomas Carle - https://t.co/vNzKwFIEmu - Philippines Memories - Tagaytay - Estancia Hotel Resort. The view from our balcony. #Philippines #Travel https://t.co/g1lrwCkYJS
179,2023-01-18 02:28:32+00:00,globalplanets,"RT @takainoue2000: 🇵🇭🌴✨

📸@takamama.movies 

#TAKAPROグッズ 販売中👇
https://t.co/u3yYX2E75I

#philippines #surfing #waterman #skylovers #オリジナルステッ…"
180,2023-01-18 02:28:18+00:00,DCB_Singapore,"ACCOUNTING (TAX, AUDIT AND PAYROLL) vacancy is open in Philippines. Apply now!
https://t.co/B9qEJmi0FF
#Philippines #jobs #recruitment"
181,2023-01-18 02:27:37+00:00,takainoue2000,"🇵🇭🌴✨

📸@takamama.movies 

#TAKAPROグッズ 販売中👇
https://t.co/u3yYX2E75I

#philippines #surfing #waterman #skylovers #オリジナルステッカー #オリジナルtシャツ #グッズ販売 #応援お願いします #三刀流プロサーファー井上鷹 #井上鷹 #フィリピン #サーフィン #サーフィンライフ https://t.co/V1avZpqhpw"
182,2023-01-18 02:25:19+00:00,DCB_Singapore,"HR OFFICER vacancy is open in Philippines. Apply now!
https://t.co/R3H5cb8pVd
#Philippines #jobs #recruitment"
183,2023-01-18 02:22:27+00:00,chidambara09,RT @ecobusinesscom: #Philippines introduces #MaharlikaWealthFund #maharlikainvestmentfund for food security and clean energy at #wef23. @Da…
184,2023-01-18 02:21:48+00:00,oxfamph,RT @LICASnews: The poor are unable to recover from back-to-back crises as many continue to suffer from the effects of the pandemic and stee…
185,2023-01-18 02:19:57+00:00,jessicadevilgal,Scrims time! 5 min Delay Imma respond through chat #smallstreamers #smallstreamersconnect #Twitch #egirl #gamergirl #games #ApexLegends #Philippines  https://t.co/lp35225zcQ The devil is live now
186,2023-01-18 02:19:23+00:00,yam_phils,Oky let’s do it #TXT_Daydream #TXT_nightmare #TXT_Lullaby #actlovesick in #Philippines #moacebu https://t.co/J7ISSVNoo7
187,2023-01-18 02:14:58+00:00,AnmNews,"https://t.co/pw1fNXZEFn
কর ফাঁকির দায়ে ফিলিপাইনের নোবেল বিজয়ী রেসাকে মুক্তি দিয়েছে আদালত
#Philippines #philippine #nobellaureate #ressa #court #TaxEvasion #philippinesgovernment"
188,2023-01-18 02:13:39+00:00,yodaman,"here are my top 5 (from my list that gets longer everyday)... 

1/  visa application process for most of the countries i want/ need to visit ( #philippines passport holder). 😡  it's painful, it's demanding. it's argh.

2/ uploadin…https://t.co/hseiegaeOC https://t.co/DfSJXNEaaI"
189,2023-01-18 02:13:30+00:00,WADPMNilakshiW1,"#javascript #webdevelopment #SmallBusiness #CodeNewbies #Philippines #100DaysOfCode #NodeJS #Malaysia #Russia #Poland #Australia #NewYork #London #Italy #Austria #Singapore #Vietnam #NewZealand #Brazil #Seoul #Japan #Ukraine 
A perfection of creativity https://t.co/YD9WhjOlIk"
190,2023-01-18 02:13:30+00:00,BrideFilipino,"When oxytocin, also called the ""love hormone"" is released, it causes the pleasant feelings while hugging, kissing, or even petting a dog.

Discover more about love. Join us!
👉 https://t.co/DPHkBWNuJI

#facts #factaboutlove #Philippines #wmaf #couplegoals #wednesdaymorning https://t.co/G1sOUbVPbW"
191,2023-01-18 02:10:55+00:00,DebKlaWriter,RT @violrussell: My #WWII #PostWWII #HistoricalFiction #historicalromance set in #NewOrleans &amp; then #Philippines #England #Germany #Ireland…
192,2023-01-18 02:09:37+00:00,MellCyto2,"❗CYTOTEC ORIGINAL❗

https://t.co/5Cd11jJwRx

#cytotec #pampalaglag #gamotpampalaglag #mifepristone #misoprostol #abortion #abortionpills #pamparegla #International #pampadugo #pampahilab #unwantedpregnancy #pampalaglagngbata #Dubai #usa #Philippines #UEA #malaysia #Singapore https://t.co/941tcVn7gE"
193,2023-01-18 02:07:17+00:00,lunaisla,"If middle men and stores are screwing us over with onions, I say explore alternative herbs and spices. It's such a stupid problem. #onion #Philippines"
194,2023-01-18 02:05:59+00:00,Leopauldelr,A win for Philippine democracy and free speech. #philippines #politics https://t.co/bumyZXUauh
195,2023-01-18 02:04:23+00:00,mr_karumin,"Tempted to go there instead of Africa. Hmm ... 🤔
#pinay #Philippines 

Whats Considered RICH In The Philippines?  Let's Ask Filipinos! https://t.co/mc6eXfmmaL via @YouTube"
196,2023-01-18 02:03:44+00:00,Philippine747_,RT @Roli_Net: special guest #WEF2023 #Boeing B777-300ER #philippines government @FlyPhilippines RP-C7782 #ZRH @zrh_airport #zurich airport…
197,2023-01-18 02:03:32+00:00,IdeallyaNews,Philippines court acquits Maria Ressa of tax evasion - #metro_manila #maria_ressa #philippines #quezon_city #manila #court #news #tax https://t.co/kRL5EO8yLa
198,2023-01-18 02:01:11+00:00,EMSC,#Earthquake (#lindol) M3.3 strikes 25 km N of #Daet (#Philippines) 21 min ago. More info: https://t.co/emss3rut7b
199,2023-01-18 02:01:07+00:00,tatn,"Congratulations to Nobel laureate @mariaressa &amp; her @rapplerdotcom on the latest acquittal. 
#Philippines #PressFreedom https://t.co/70D3KzD3gP"
200,2023-01-18 02:00:29+00:00,WatchingLei,@theadtan Ay naku wag nyo gawing HI TECH ang detection &amp; dev't monitoring ng agriculture natin at baka fast din ang locating of destruction ng mga ABROAD SUPPLIERS natin dyan🙄 madali na lang yan gawin kapag ganyan kHITECH #DAR #DAph #BBM #BongbongMarcos #uniteam #Pilipinas #Philippines 🙄
201,2023-01-18 02:00:07+00:00,ghanaleaksblog,"RT @YYRH777: 2016: @Oxfam: World's 62 richest people r now as wealthy as half the world's population
#USA #Brazil #Mexico #Nigeria #Philipp…"
202,2023-01-18 01:57:18+00:00,blHuey,#bathman #BBB23 #babo #نتائج_الثانوية_العامة :  #art #deslimstemens #pinoy #BBTitans2023 #BabarAzam #zonnepanelen #bajas #BSC #JEONGHANxYSLPFW #art #TheLastOfUs #Poshmark #NepalPlaneCrash #CRYMUN #Philippines #pinoy #Cirkus #BTSYetToComeInCinemas #nsfwaudio #sneachta https://t.co/ERmbDTCHb4
